"Item_Weight","Item_Fat_Content_Low Fat","Item_Fat_Content_Regular","Item_Visibility","Item_MRP","Outlet_Size_High","Outlet_Size_Medium","Outlet_Size_Small","Outlet_Location_Type_Tier 1","Outlet_Location_Type_Tier 2","Outlet_Location_Type_Tier 3","Outlet_Type_Grocery Store","Outlet_Type_Supermarket Type1","Outlet_Type_Supermarket Type2","Outlet_Type_Supermarket Type3","Outlet_Years","Item_Outlet_Sales"
7.475,1,0,0.075845634,156.0656,0,1,0,1,0,0,0,1,0,0,14,1853.5872
14.85,1,0,0.098803088,169.7474,0,1,0,0,0,1,0,0,1,0,4,673.7896
16.6,1,0,0.227189581,173.9422,0,0,1,0,0,1,1,0,0,0,15,172.4422
10.5,1,0,0.041459804,39.2164,0,1,0,1,0,0,0,1,0,0,14,540.6296
8.63,0,1,0.032882271,113.5518,1,0,0,0,0,1,0,1,0,0,26,2732.4432
21,1,0,0.049583899,193.8478,0,0,1,0,1,0,0,1,0,0,6,1162.4868
15.5,0,1,0.02536567,82.7934,0,0,1,0,1,0,0,1,0,0,9,1228.401
14.7,1,0,0.07229836,48.2034,0,0,1,1,0,0,0,1,0,0,16,874.8612
13.15,1,0,0.022924552,157.892,0,0,1,0,1,0,0,1,0,0,6,1917.504
17.7,0,1,0.040897932,82.6276,1,0,0,0,0,1,0,1,0,0,26,731.0484
13.65,0,1,0.127660257,198.5426,0,0,1,1,0,0,1,0,0,0,28,790.9704
9.21,1,0,0.008764786,123.1414,0,0,1,1,0,0,0,1,0,0,16,4264.449
12.1,1,0,0.011604894,166.0526,0,0,1,0,1,0,0,1,0,0,6,1480.0734
9.31,1,0,0.038169783,64.551,0,0,1,0,1,0,0,1,0,0,6,1581.275
14.85,1,0,0.018568129,188.2214,0,0,1,0,1,0,0,1,0,0,9,3014.7424
16.35,0,1,0.062109174,223.7062,0,1,0,0,0,1,0,0,0,1,28,4965.5364
6.92,1,0,0.038671588,64.2852,0,0,1,0,1,0,0,1,0,0,6,438.0964
13.65,1,0,0.077169841,55.593,1,0,0,0,0,1,0,1,0,0,26,282.965
16,1,0,0.041028937,142.6496,0,0,1,0,1,0,0,1,0,0,11,1834.9448
16.35,1,0,0.013387211,105.628,0,1,0,1,0,0,0,1,0,0,14,1065.28
17.85,1,0,0.017936715,93.7094,0,1,0,0,0,1,0,0,0,1,28,4189.2136
4.88,0,1,0.223440258,52.2298,0,0,1,0,0,1,1,0,0,0,15,161.7894
6.965,1,0,0.0244,159.6604,0,0,1,0,1,0,0,1,0,0,11,3327.6684
16,1,0,0.060942632,225.6404,0,1,0,1,0,0,0,1,0,0,14,2925.5252
18.85,1,0,0.042641788,257.833,0,0,1,0,1,0,0,1,0,0,9,5382.993
20.7,1,0,0.021427082,156.5288,0,0,1,0,1,0,0,1,0,0,9,1571.288
9.3,1,0,0.042930789,88.5172,1,0,0,0,0,1,0,1,0,0,26,1427.4752
9.695,0,1,0.047697859,244.6144,0,0,1,0,1,0,0,1,0,0,6,2695.1584
17.25,1,0,0.10764721,39.3822,0,0,1,0,1,0,0,1,0,0,6,314.2576
19.6,1,0,0.039577173,166.1526,0,0,1,1,0,0,0,1,0,0,16,2960.1468
14.3,1,0,0.130415118,75.9328,0,0,1,1,0,0,0,1,0,0,16,1158.492
12.6,1,0,0.082921642,175.2054,0,0,1,0,1,0,0,1,0,0,11,3502.108
13.1,1,0,0.075515154,167.2158,1,0,0,0,0,1,0,1,0,0,26,3008.0844
9.8,1,0,0.046994717,125.802,0,0,1,1,0,0,1,0,0,0,28,253.004
17.85,0,1,0.04679836,123.8388,0,1,0,0,0,1,0,0,1,0,4,866.8716
8.905,1,0,0.143129124,58.8878,0,0,1,1,0,0,0,1,0,0,16,1151.1682
18.5,1,0,0.034013539,133.2284,0,0,1,0,1,0,0,1,0,0,11,2768.3964
20.25,0,1,0.022921735,240.7538,1,0,0,0,0,1,0,1,0,0,26,3364.9532
10.3,0,1,0.030616757,112.7176,0,1,0,1,0,0,0,1,0,0,14,343.5528
17.85,1,0,0.06575528,151.505,1,0,0,0,0,1,0,1,0,0,26,2546.685
7.21,0,1,0.144856342,100.5332,0,1,0,1,0,0,0,1,0,0,14,1127.8652
16.1,0,1,0.267352587,34.9558,0,0,1,0,0,1,1,0,0,0,15,67.9116
11.65,1,0,0.130867413,150.8024,0,1,0,0,0,1,0,0,0,1,28,4402.2696
19.2,1,0,0.123449671,89.7488,0,1,0,0,0,1,0,0,0,1,28,1901.5248
17.35,1,0,0.014689006,74.5038,0,0,1,0,1,0,0,1,0,0,9,739.038
10,0,1,0.037918142,129.6994,0,1,0,0,0,1,0,0,1,0,4,1413.4934
18.6,1,0,0.047964395,185.0898,0,1,0,1,0,0,0,1,0,0,14,2993.4368
16.75,1,0,0.105018817,155.263,0,1,0,1,0,0,0,1,0,0,14,1721.093
17.75,1,0,0.014577412,160.7262,0,0,1,0,1,0,0,1,0,0,9,2864.2716
9,1,0,0.143870574,169.4816,0,0,1,0,0,1,1,0,0,0,15,503.3448
6.42,1,0,0.053553794,178.6002,0,1,0,1,0,0,0,1,0,0,14,3582.004
16.75,1,0,0.075889215,37.6532,0,0,1,0,1,0,0,1,0,0,11,575.2512
7.39,1,0,0.120280989,142.747,0,0,1,1,0,0,0,1,0,0,16,3149.234
19.2,1,0,0.182653772,243.0196,0,0,1,1,0,0,0,1,0,0,16,3374.2744
17.85,1,0,0.25637539,94.8436,0,0,1,1,0,0,1,0,0,0,28,567.2616
5.46,0,1,0.107036943,144.2786,0,0,1,0,1,0,0,1,0,0,9,288.9572
17.5,1,0,0.0133,258.3304,1,0,0,0,0,1,0,1,0,0,26,3358.2952
12.3,0,1,0.106238768,176.1396,1,0,0,0,0,1,0,1,0,0,26,3663.2316
17,1,0,0.055545797,220.5114,0,0,1,0,1,0,0,1,0,0,11,5321.0736
14.8,1,0,0.019386057,194.5794,0,1,0,0,0,1,0,0,0,1,28,3511.4292
19.7,1,0,0.064921764,88.1198,0,0,1,1,0,0,0,1,0,0,16,1744.396
19.6,1,0,0.094694278,254.9698,0,0,1,0,1,0,0,1,0,0,6,2536.698
14.5,1,0,0.019554705,162.421,0,1,0,0,0,1,0,0,1,0,4,1957.452
19.35,1,0,0.033060937,172.4738,1,0,0,0,0,1,0,1,0,0,26,1911.5118
9.195,0,1,0.078181964,106.7596,0,1,0,1,0,0,0,1,0,0,14,4098.6648
16.25,1,0,0.0673,90.2804,0,1,0,0,0,1,0,0,1,0,4,1653.8472
20.7,0,1,0.100583009,123.5388,0,1,0,0,0,1,0,0,1,0,4,1981.4208
20,1,0,0.136124989,38.319,0,0,1,0,0,1,1,0,0,0,15,146.476
19.35,0,1,0.021353642,122.1098,0,1,0,0,0,1,0,0,0,1,28,3374.2744
11.8,1,0,0.115167579,199.8084,0,0,1,1,0,0,0,1,0,0,16,2380.9008
11.8,1,0,0.113559058,184.2924,0,0,1,0,1,0,0,1,0,0,11,1850.924
19.1,1,0,0.038641968,212.1586,0,0,1,0,1,0,0,1,0,0,11,5909.6408
15.5,0,1,0.157246634,145.6418,0,0,1,0,1,0,0,1,0,0,11,2207.127
9.5,0,1,0.010917052,185.3608,0,0,1,1,0,0,0,1,0,0,16,2021.3688
12.85,1,0,0.033172957,172.0422,0,0,1,0,1,0,0,1,0,0,9,5345.7082
11.65,0,1,0.058719726,171.1422,0,0,1,0,1,0,0,1,0,0,9,2931.5174
15.6,1,0,0.0782,111.8544,0,1,0,0,0,1,0,0,1,0,4,1454.1072
18.85,1,0,0.141524348,168.4132,1,0,0,0,0,1,0,1,0,0,26,2874.9244
6.865,0,1,0.035895934,244.4486,0,1,0,1,0,0,0,1,0,0,14,6353.0636
11.65,1,0,0.039980644,227.3694,0,1,0,1,0,0,0,1,0,0,14,4567.388
5.615,1,0,0.0967,123.473,0,0,1,1,0,0,1,0,0,0,28,369.519
20.5,1,0,0.0183,90.883,0,0,1,0,0,1,1,0,0,0,15,89.883
20.35,1,0,0.054056927,116.8466,0,0,1,1,0,0,0,1,0,0,16,2356.932
10.895,0,1,0.009636821,121.873,0,1,0,1,0,0,0,1,0,0,14,2463.46
7.3,1,0,0.086266286,147.2076,0,1,0,1,0,0,0,1,0,0,14,1921.4988
11.1,1,0,0.033081389,116.5124,1,0,0,0,0,1,0,1,0,0,26,1066.6116
7.06,0,1,0.043989429,60.2904,0,0,1,0,1,0,0,1,0,0,11,644.4944
9.8,1,0,0.047178116,99.4016,0,0,1,0,1,0,0,1,0,0,9,2428.8384
9.5,1,0,0.074496043,251.9724,0,0,1,0,1,0,0,1,0,0,11,2516.724
17.6,0,1,0.039189221,97.341,1,0,0,0,0,1,0,1,0,0,26,965.41
11.8,1,0,0.115819014,198.3084,0,0,1,0,1,0,0,1,0,0,6,4563.3932
9.695,0,1,0.129008866,226.9404,0,0,1,0,1,0,0,1,0,0,6,2700.4848
16.5,0,1,0.160371305,143.9128,0,1,0,0,0,1,0,0,1,0,4,1581.9408
6.78,0,1,0.085392428,226.7694,0,1,0,0,0,1,0,0,0,1,28,6165.9738
9,1,0,0.038925251,34.919,0,0,1,1,0,0,0,1,0,0,16,476.047
12.6,0,1,0.041557653,124.5072,0,0,1,1,0,0,0,1,0,0,16,2450.144
8.26,1,0,0.060237465,115.9834,0,0,1,1,0,0,1,0,0,0,28,345.5502
14.35,0,1,0.091098018,233.5984,0,0,1,0,1,0,0,1,0,0,11,1853.5872
13.6,1,0,0.117874024,193.6136,0,0,1,0,1,0,0,1,0,0,11,4471.5128
13.85,1,0,0.030795085,143.3154,0,0,1,1,0,0,0,1,0,0,16,1985.4156
16.1,0,1,0.063689583,181.9318,0,0,1,0,1,0,0,1,0,0,6,5954.2494
18.25,0,1,0.184041545,110.157,0,1,0,0,0,1,0,0,1,0,4,1867.569
12.15,0,1,0.13283066,190.6872,0,0,1,0,1,0,0,1,0,0,6,2269.0464
15.35,1,0,0.020441939,216.4508,0,0,1,0,1,0,0,1,0,0,6,5426.27
12.15,1,0,0.037712875,64.4826,0,1,0,0,0,1,0,0,0,1,28,2518.7214
15.35,1,0,0.013840784,65.2168,0,0,1,0,1,0,0,1,0,0,11,958.752
18.25,1,0,0.060198496,162.9526,1,0,0,0,0,1,0,1,0,0,26,1151.1682
11.8,1,0,0.008559557,117.2492,0,0,1,0,1,0,0,1,0,0,9,2432.8332
9.27,1,0,0.061883353,147.905,0,1,0,1,0,0,0,1,0,0,14,1647.855
15.1,1,0,0.052085615,242.8512,0,1,0,0,0,1,0,0,0,1,28,5816.4288
12.8,0,1,0.039385992,224.8404,0,0,1,0,0,1,1,0,0,0,15,1575.2828
15,1,0,0.064241345,45.206,0,1,0,1,0,0,0,1,0,0,14,792.302
12.5,1,0,0.006759519,42.8112,1,0,0,0,0,1,0,1,0,0,26,639.168
17.35,1,0,0.167243769,176.2712,1,0,0,0,0,1,0,1,0,0,26,2988.1104
7.975,1,0,0.01469075,84.725,0,1,0,0,0,1,0,0,1,0,4,1747.725
10.5,0,1,0.013551445,142.0154,0,1,0,0,0,1,0,0,1,0,4,2410.8618
6.59,1,0,0.105085956,82.3908,0,1,0,0,0,1,0,0,0,1,28,3691.1952
14.35,1,0,0.017038777,112.5228,0,0,1,1,0,0,0,1,0,0,16,1989.4104
12.35,0,1,0.038718195,110.657,0,0,1,0,1,0,0,1,0,0,6,2087.283
10.195,0,1,0.075291577,119.1808,0,0,1,0,0,1,1,0,0,0,15,351.5424
18.5,0,1,0.0649,148.7418,0,0,1,0,1,0,0,1,0,0,11,2501.4106
11.5,1,0,0.0449,119.5124,0,1,0,0,0,1,0,0,1,0,4,829.5868
12.5,0,1,0.082085787,92.2488,0,1,0,0,0,1,0,0,1,0,4,1358.232
15.35,1,0,0.095931002,198.5768,0,1,0,0,0,1,0,0,0,1,28,6897.688
10.695,0,1,0.011448629,72.9038,0,0,1,0,1,0,0,1,0,0,11,1034.6532
14.15,1,0,0.00879232,195.011,0,0,1,0,1,0,0,1,0,0,9,1964.11
17.6,1,0,0.049167388,114.9176,0,0,1,0,1,0,0,1,0,0,11,1946.7992
12.15,1,0,0.079046992,39.8506,0,1,0,0,0,1,0,0,0,1,28,1480.0734
6.215,0,1,0.049580407,227.4062,1,0,0,0,0,1,0,1,0,0,26,5191.2426
18.1,1,0,0.022399592,96.0094,0,0,1,1,0,0,0,1,0,0,16,1808.9786
11.65,1,0,0.033926852,111.586,0,0,1,0,1,0,0,1,0,0,11,3395.58
7.42,0,1,0.021617397,185.0582,0,0,1,0,1,0,0,1,0,0,11,5201.2296
20,1,0,0.0814536,36.819,0,1,0,1,0,0,0,1,0,0,14,768.999
17.75,1,0,0.07607772,112.4544,0,1,0,1,0,0,0,1,0,0,14,2348.9424
14,0,1,0.135775701,54.564,0,0,1,1,0,0,0,1,0,0,16,1597.92
15.35,0,1,0.0991,193.0504,0,1,0,1,0,0,0,1,0,0,14,2492.7552
6.13,1,0,0.076891526,61.5536,0,0,1,0,1,0,0,1,0,0,11,796.2968
9.695,0,1,0.128543405,226.5404,0,0,1,0,1,0,0,1,0,0,11,4500.808
20.25,0,1,0.014793357,191.5162,0,0,1,1,0,0,0,1,0,0,16,3078.6592
11.3,0,1,0.066406853,259.7962,0,1,0,0,0,1,0,0,0,1,28,5697.9164
15.85,0,1,0.007140468,40.848,1,0,0,0,0,1,0,1,0,0,26,679.116
19.85,0,1,0.020858779,62.8194,1,0,0,0,0,1,0,1,0,0,26,928.791
4.61,1,0,0.123346085,172.5396,0,0,1,0,1,0,0,1,0,0,6,3663.2316
7.365,1,0,0.159937597,93.912,0,0,1,0,1,0,0,1,0,0,9,1304.968
7.81,1,0,0.067128641,242.8486,0,1,0,0,0,1,0,0,0,1,28,3420.8804
18.85,1,0,0.042736348,255.933,0,0,1,0,1,0,0,1,0,0,11,3844.995
9.035,0,1,0.172629683,148.4708,0,1,0,0,0,1,0,0,0,1,28,3761.77
11.3,1,0,0.007278512,196.7426,0,0,1,0,1,0,0,1,0,0,9,2768.3964
7.405,1,0,0.1194,205.7296,0,0,1,0,1,0,0,1,0,0,6,4570.0512
15.7,0,1,0.03079807,252.9724,0,0,1,0,1,0,0,1,0,0,6,3020.0688
7.72,1,0,0.12152072,118.244,0,0,1,1,0,0,0,1,0,0,16,958.752
6.65,1,0,0.053591345,149.7734,0,0,1,0,1,0,0,1,0,0,6,2375.5744
10.6,1,0,0.035163639,84.4224,1,0,0,0,0,1,0,1,0,0,26,852.224
13,1,0,0.061470858,48.6034,0,0,1,1,0,0,1,0,0,0,28,145.8102
15.85,1,0,0.043226398,37.5164,0,0,1,0,1,0,0,1,0,0,9,270.3148
12.15,1,0,0.062640143,36.6532,0,0,1,0,1,0,0,1,0,0,6,251.6724
11.35,0,1,0.06358394,89.4856,0,0,1,0,1,0,0,1,0,0,6,1142.5128
20.1,1,0,0.077389797,60.8536,1,0,0,0,0,1,0,1,0,0,26,1347.5792
15.7,0,1,0.00878535,204.998,0,0,1,0,1,0,0,1,0,0,6,5366.348
15,0,1,0.136592891,238.0248,0,0,1,1,0,0,1,0,0,0,28,711.0744
16.7,0,1,0.054937907,64.2168,0,0,1,0,1,0,0,1,0,0,6,1661.8368
6.115,0,1,0.007084185,191.153,0,0,1,0,1,0,0,1,0,0,6,3415.554
20.7,1,0,0.027052013,73.9354,0,0,1,0,1,0,0,1,0,0,6,1655.1788
9.8,0,1,0.072863893,118.6098,0,0,1,0,1,0,0,1,0,0,9,843.5686
16.85,1,0,0.244102315,148.076,0,0,1,1,0,0,1,0,0,0,28,146.476
20.35,1,0,0.141789197,121.9072,0,0,1,0,1,0,0,1,0,0,9,1347.5792
6.71,1,0,0.035414528,218.2166,0,1,0,0,0,1,0,0,0,1,28,3701.1822
6.85,1,0,0.022864238,260.0594,1,0,0,0,0,1,0,1,0,0,26,6018.1662
20.35,1,0,0.054011943,116.5466,1,0,0,0,0,1,0,1,0,0,26,1885.5456
9.195,0,1,0.117462619,158.9578,0,0,1,0,1,0,0,1,0,0,9,2246.4092
9.695,1,0,0.11411658,158.8604,0,1,0,1,0,0,0,1,0,0,14,4436.8912
8.895,1,0,0.046124444,206.7954,0,0,1,1,0,0,1,0,0,0,28,833.5816
11.65,0,1,0.075849167,85.1908,0,0,1,1,0,0,0,1,0,0,16,2181.1608
6.035,0,1,0.065729039,188.324,1,0,0,0,0,1,0,1,0,0,26,1491.392
18.2,1,0,0.097865088,221.8456,0,0,1,0,0,1,1,0,0,0,15,884.1824
15.2,1,0,0.058827583,110.4912,0,0,1,1,0,0,1,0,0,0,28,436.7648
7.63,1,0,0.061313057,93.3436,0,1,0,0,0,1,0,0,1,0,4,1323.6104
6.385,0,1,0.123961415,33.2874,0,0,1,0,1,0,0,1,0,0,11,141.1496
9.6,0,1,0.014270394,187.3872,0,1,0,0,0,1,0,0,1,0,4,2647.2208
20.5,1,0,0.060847634,75.0696,0,0,1,0,0,1,1,0,0,0,15,149.1392
16.1,1,0,0.0358,253.0356,0,1,0,0,0,1,0,0,0,1,28,11445.102
18.35,1,0,0.014103354,225.4746,0,0,1,0,1,0,0,1,0,0,6,1346.2476
19.6,1,0,0.033901442,56.2614,0,0,1,1,0,0,0,1,0,0,16,773.6596
14.15,0,1,0.024454052,197.211,0,0,1,0,1,0,0,1,0,0,11,3731.809
5.325,0,1,0.1065,55.9298,0,0,1,1,0,0,1,0,0,0,28,107.8596
14.5,0,1,0.096730427,159.0262,0,1,0,0,0,1,0,0,0,1,28,5887.6694
17.6,1,0,0.097198194,89.8856,0,0,1,0,1,0,0,1,0,0,9,351.5424
19,0,1,0.066005186,188.4214,0,0,1,0,1,0,0,1,0,0,6,2826.321
8.42,0,1,0.030890618,228.7352,0,1,0,1,0,0,0,1,0,0,14,5954.9152
9.3,1,0,0.028498354,195.8136,1,0,0,0,0,1,0,1,0,0,26,2332.9632
19.75,1,0,0.033883448,213.2902,0,0,1,0,1,0,0,1,0,0,9,4247.804
6.78,1,0,0.066565644,185.324,1,0,0,0,0,1,0,1,0,0,26,3914.904
15.2,1,0,0.169943195,116.2492,0,0,1,1,0,0,1,0,0,0,28,115.8492
17.25,1,0,0.0656,263.591,0,0,1,0,1,0,0,1,0,0,11,788.973
15.3,0,1,0.084765192,215.0218,0,0,1,1,0,0,0,1,0,0,16,1923.4962
15.7,0,1,0.027617046,168.279,0,0,1,1,0,0,0,1,0,0,16,4074.696
17.85,1,0,0.052166995,121.7072,0,0,1,0,1,0,0,1,0,0,9,2817.6656
12.8,0,1,0.0825,184.2608,0,1,0,0,0,1,0,0,0,1,28,6064.1064
15.3,1,0,0.038460297,104.0332,0,0,1,0,0,1,1,0,0,0,15,205.0664
16.25,1,0,0.025789175,166.9474,0,0,1,0,1,0,0,1,0,0,11,2863.6058
15,0,1,0.161301097,185.1266,1,0,0,0,0,1,0,1,0,0,26,2213.1192
13.85,1,0,0.034640466,116.1492,0,0,1,0,1,0,0,1,0,0,11,1274.3412
17.6,1,0,0.0947,89.1856,0,1,0,0,0,1,0,0,0,1,28,2109.2544
13.8,0,1,0.064307102,77.3012,0,1,0,1,0,0,0,1,0,0,14,1593.9252
7.475,1,0,0.076036381,153.9656,0,1,0,0,0,1,0,0,1,0,4,2625.9152
18.7,0,1,0.071091591,228.601,0,0,1,0,1,0,0,1,0,0,6,4823.721
12.5,1,0,0.187841082,119.244,0,0,1,0,0,1,1,0,0,0,15,119.844
15.85,1,0,0.043234574,38.3164,0,0,1,1,0,0,0,1,0,0,16,540.6296
19.35,1,0,0.026055106,169.5474,0,1,0,0,0,1,0,0,0,1,28,4211.185
20.75,1,0,0.109153001,161.3578,0,1,0,0,0,1,0,0,1,0,4,4492.8184
5.82,1,0,0.08062523,168.379,0,0,1,0,1,0,0,1,0,0,9,1188.453
5.785,0,1,0.0901292,89.8856,0,0,1,0,0,1,1,0,0,0,15,175.7712
13.1,0,1,0.098938169,195.7768,0,1,0,1,0,0,0,1,0,0,14,4138.6128
10.1,0,1,0.0517,225.1088,1,0,0,0,0,1,0,1,0,0,26,3579.3408
16.75,1,0,0.032580547,192.1162,0,0,1,0,1,0,0,1,0,0,9,3848.324
10.8,1,0,0.097937252,98.9042,0,1,0,0,0,1,0,0,0,1,28,4960.21
17.1,0,1,0.0721,208.5638,0,1,0,1,0,0,0,1,0,0,14,5383.6588
7.42,1,0,0.020391845,248.9092,0,0,1,1,0,0,0,1,0,0,16,2241.0828
7.51,1,0,0.103813029,113.7544,0,0,1,1,0,0,0,1,0,0,16,671.1264
11.6,1,0,0.031069203,179.6686,0,0,1,1,0,0,1,0,0,0,28,177.7686
9.6,1,0,0.062294473,242.417,0,0,1,1,0,0,1,0,0,0,28,486.034
19.2,0,1,0.022914478,181.195,0,0,1,0,1,0,0,1,0,0,9,2380.235
18.6,1,0,0.152058281,99.9358,0,0,1,1,0,0,0,1,0,0,16,201.0716
7.105,1,0,0.044991294,59.2562,0,1,0,0,0,1,0,0,1,0,4,651.8182
4.92,1,0,0.046214971,199.8084,0,0,1,0,1,0,0,1,0,0,6,3968.168
11,0,1,0.13312044,221.5798,0,0,1,0,1,0,0,1,0,0,9,4187.2162
7.68,1,0,0.255348289,84.4224,0,0,1,0,0,1,1,0,0,0,15,170.4448
13.15,1,0,0.036879539,181.3976,0,0,1,0,1,0,0,1,0,0,6,3078.6592
7.52,0,1,0.044202545,182.995,0,1,0,0,0,1,0,0,1,0,4,4394.28
8.895,0,1,0.137858955,162.1236,0,1,0,1,0,0,0,1,0,0,14,2577.9776
4.805,0,1,0.037668051,126.7704,1,0,0,0,0,1,0,1,0,0,26,2628.5784
17.1,1,0,0.224837308,112.7886,0,0,1,1,0,0,1,0,0,0,28,222.3772
7.785,1,0,0.089069748,62.751,0,1,0,0,0,1,0,0,1,0,4,1707.777
8.975,0,1,0.053027398,86.0224,0,0,1,0,1,0,0,1,0,0,6,1278.336
6.235,1,0,0.118099673,262.891,0,1,0,0,0,1,0,0,0,1,28,5522.811
9.3,1,0,0.0696,182.9292,0,0,1,0,1,0,0,1,0,0,6,4013.4424
10.895,1,0,0.137023446,263.7568,0,1,0,1,0,0,0,1,0,0,14,7646.0472
15,0,1,0.026950104,220.9456,0,1,0,0,0,1,0,0,1,0,4,1768.3648
12.15,1,0,0.1512,224.4404,0,1,0,0,0,1,0,0,1,0,4,5626.01
16.7,0,1,0.119362812,180.3976,1,0,0,0,0,1,0,1,0,0,26,3078.6592
15.1,0,1,0.067350054,257.3304,0,1,0,0,0,1,0,0,1,0,4,3874.956
8.02,1,0,0.0207,157.7972,1,0,0,0,0,1,0,1,0,0,26,1713.7692
19.35,0,1,0.049712775,78.2644,0,1,0,1,0,0,0,1,0,0,14,1492.7236
20.7,0,1,0.122208091,119.7466,0,0,1,0,1,0,0,1,0,0,6,4006.7844
16.85,1,0,0.138742518,147.476,0,1,0,0,0,1,0,0,0,1,28,3368.948
4.59,1,0,0.070780558,114.586,0,0,1,1,0,0,0,1,0,0,16,1245.046
18.1,1,0,0.037492325,95.5094,0,0,1,0,0,1,1,0,0,0,15,95.2094
12.85,1,0,0.053527105,185.1608,0,1,0,1,0,0,0,1,0,0,14,2388.8904
16.75,1,0,0.076164013,34.0532,0,0,1,0,1,0,0,1,0,0,6,575.2512
14.85,0,1,0.009995002,154.463,0,0,1,0,1,0,0,1,0,0,6,3755.112
8.235,1,0,0.08259502,149.1076,0,0,1,0,1,0,0,1,0,0,11,1182.4608
6.425,1,0,0.063122753,131.3626,1,0,0,0,0,1,0,1,0,0,26,262.3252
6.59,1,0,0.105597316,83.4908,0,0,1,1,0,0,0,1,0,0,16,1342.2528
12.6,0,1,0.021863506,247.0092,0,1,0,0,0,1,0,0,0,1,28,5478.2024
12.6,1,0,0.063800266,123.0414,0,1,0,0,0,1,0,0,0,1,28,4629.9732
6.36,1,0,0.006012413,163.0526,0,0,1,0,1,0,0,1,0,0,6,1644.526
17.35,0,1,0.063207198,89.383,0,0,1,0,1,0,0,1,0,0,6,1258.362
8.6,1,0,0.069809115,90.5146,0,0,1,0,1,0,0,1,0,0,6,729.7168
17.7,1,0,0.011660463,96.541,0,1,0,0,0,1,0,0,1,0,4,2220.443
7.6,0,1,0.142410775,171.9448,0,0,1,1,0,0,0,1,0,0,16,3749.7856
19.6,1,0,0.024226902,48.7718,0,0,1,1,0,0,0,1,0,0,16,236.359
13,1,0,0.082440705,61.3194,0,1,0,0,0,1,0,0,0,1,28,2043.3402
9.3,1,0,0.066918731,184.2292,0,0,1,0,1,0,0,1,0,0,11,1641.8628
20.2,1,0,0.074390007,91.4462,0,0,1,0,1,0,0,1,0,0,11,1943.4702
11.35,0,1,0.005530516,171.179,0,0,1,1,0,0,0,1,0,0,16,4923.591
16.5,1,0,0.028579565,90.3146,0,0,1,0,1,0,0,1,0,0,6,2554.0088
17.1,1,0,0.038705317,165.0842,1,0,0,0,0,1,0,1,0,0,26,2320.9788
4.88,0,1,0.1259,53.1298,0,0,1,0,1,0,0,1,0,0,9,808.947
10.195,1,0,0.108004532,148.7076,0,0,1,0,1,0,0,1,0,0,6,1330.2684
12.8,0,1,0.023626808,223.2404,0,1,0,0,0,1,0,0,1,0,4,2475.4444
12.1,1,0,0.070660449,180.4002,0,0,1,1,0,0,1,0,0,0,28,716.4008
8.05,0,1,0.078719835,258.5646,0,1,0,0,0,1,0,0,1,0,4,3091.9752
20.6,0,1,0.046208155,178.0344,0,1,0,0,0,1,0,0,1,0,4,1605.9096
6.32,1,0,0.012769753,39.9822,0,1,0,0,0,1,0,0,1,0,4,78.5644
5.465,0,1,0.048486801,131.2626,1,0,0,0,0,1,0,1,0,0,26,3410.2276
18.25,1,0,0.132596101,226.2062,0,0,1,0,0,1,1,0,0,0,15,677.1186
14.5,0,1,0.128459481,102.0332,0,1,0,1,0,0,0,1,0,0,14,2050.664
15.7,1,0,0.161317495,57.5562,0,1,0,0,0,1,0,0,1,0,4,829.5868
9.6,1,0,0.011211251,166.9184,0,0,1,0,0,1,1,0,0,0,15,660.4736
20.7,0,1,0.114294512,94.9436,0,1,0,1,0,0,0,1,0,0,14,1229.0668
6.055,1,0,0.031103357,159.9578,0,0,1,1,0,0,0,1,0,0,16,2727.7826
5.655,1,0,0.085274988,165.05,0,0,1,1,0,0,0,1,0,0,16,2330.3
6.78,1,0,0.066892471,186.424,0,1,0,0,0,1,0,0,1,0,4,1304.968
15.6,1,0,0.078764059,241.3854,0,0,1,1,0,0,1,0,0,0,28,483.3708
6.865,0,1,0.036042939,244.4486,0,0,1,0,1,0,0,1,0,0,6,4153.9262
6.61,0,1,0.04855968,188.4898,0,0,1,0,0,1,1,0,0,0,15,187.0898
20.6,1,0,0.082602127,120.9756,0,1,0,0,0,1,0,0,0,1,28,3877.6192
12.6,1,0,0.064240743,121.9414,0,0,1,0,1,0,0,1,0,0,11,1462.0968
6.055,1,0,0.031230059,160.3578,0,1,0,0,0,1,0,0,1,0,4,1765.0358
20.2,1,0,0.100114941,188.3898,0,0,1,0,1,0,0,1,0,0,11,3554.7062
19.6,0,1,0.22417463,168.8816,0,0,1,1,0,0,1,0,0,0,28,167.7816
14.15,1,0,0.035943717,40.5138,0,0,1,1,0,0,0,1,0,0,16,446.7518
16.5,0,1,0.06619442,184.4292,1,0,0,0,0,1,0,1,0,0,26,3101.2964
13.3,0,1,0.071439051,61.0536,0,0,1,0,1,0,0,1,0,0,9,1898.8616
9.195,1,0,0.108059141,181.7634,0,1,0,1,0,0,0,1,0,0,14,6179.9556
8.895,1,0,0.026216144,207.5954,0,1,0,0,0,1,0,0,0,1,28,6668.6528
9,1,0,0.085938463,168.6816,0,0,1,0,1,0,0,1,0,0,9,1342.2528
15.7,0,1,0.008734284,207.898,0,0,1,0,1,0,0,1,0,0,9,3095.97
18.1,1,0,0.049016517,128.7336,0,1,0,1,0,0,0,1,0,0,14,2173.1712
